order_id,shipping_mode,days_for_shipping,days_for_shipment_scheduled,late_delivery,delivery_status
814,Same Day,1,0,1,Late delivery
41157,Same Day,1,0,1,Late delivery
48771,Same Day,1,0,1,Late delivery
15726,Same Day,1,0,1,Late delivery
48356,Same Day,1,0,1,Late delivery
18209,Same Day,1,0,1,Late delivery
67793,Same Day,1,0,1,Late delivery
13266,Same Day,1,0,1,Late delivery
52538,Same Day,1,0,1,Late delivery
29291,Same Day,1,0,1,Late delivery
38273,Same Day,1,0,1,Late delivery
51073,Same Day,1,0,1,Late delivery
42804,Same Day,1,0,1,Late delivery
61778,Same Day,1,0,1,Late delivery
15756,Same Day,1,0,1,Late delivery
3408,Same Day,1,0,1,Late delivery
60326,Same Day,1,0,1,Late delivery
114,Same Day,1,0,1,Late delivery
21920,Same Day,1,0,1,Late delivery
51150,Same Day,1,0,1,Late delivery
41001,Same Day,1,0,1,Late delivery
42803,Same Day,1,0,1,Late delivery
64373,Same Day,1,0,1,Late delivery
66791,Same Day,1,0,1,Late delivery
3972,Second Class,3,2,1,Late delivery
23069,Second Class,5,2,1,Late delivery
28753,Second Class,4,2,1,Late delivery
32135,Second Class,6,2,1,Late delivery
37030,Second Class,6,2,1,Late delivery
31559,Second Class,5,2,1,Late delivery
40978,Second Class,4,2,1,Late delivery
62757,Second Class,3,2,1,Late delivery
65149,Second Class,5,2,1,Late delivery
9507,Second Class,3,2,1,Late delivery
23727,Second Class,3,2,1,Late delivery
24447,Second Class,3,2,1,Late delivery
23359,Second Class,5,2,1,Late delivery
30984,Second Class,5,2,1,Late delivery
30150,Second Class,6,2,1,Late delivery
21507,Second Class,3,2,1,Late delivery
40408,Second Class,4,2,1,Late delivery
45570,Standard Class,6,4,1,Late delivery
41930,Standard Class,6,4,1,Late delivery
14115,Standard Class,6,4,1,Late delivery
11099,Standard Class,5,4,1,Late delivery
41835,Standard Class,6,4,1,Late delivery
11465,Standard Class,6,4,1,Late delivery
18680,Standard Class,6,4,1,Late delivery
67245,Standard Class,6,4,1,Late delivery
12164,Standard Class,5,4,1,Late delivery
68149,Standard Class,5,4,1,Late delivery
45489,Standard Class,5,4,1,Late delivery
61820,Standard Class,6,4,1,Late delivery
62274,Standard Class,5,4,1,Late delivery
16104,Standard Class,5,4,1,Late delivery
65059,Standard Class,5,4,1,Late delivery
18945,Standard Class,6,4,1,Late delivery
66055,Standard Class,6,4,1,Late delivery
204,Standard Class,5,4,1,Late delivery
3314,Standard Class,5,4,1,Late delivery
59719,Standard Class,5,4,1,Late delivery
58290,Standard Class,6,4,1,Late delivery
26270,Standard Class,6,4,1,Late delivery
43705,Standard Class,6,4,1,Late delivery
49080,Standard Class,6,4,1,Late delivery
27699,Standard Class,5,4,1,Late delivery
20515,Standard Class,6,4,1,Late delivery
23300,Standard Class,6,4,1,Late delivery
30349,Standard Class,5,4,1,Late delivery
21404,Standard Class,5,4,1,Late delivery
24884,Standard Class,5,4,1,Late delivery
21130,Standard Class,6,4,1,Late delivery
28310,Standard Class,6,4,1,Late delivery
24855,Standard Class,6,4,1,Late delivery
28739,Standard Class,5,4,1,Late delivery
26025,Standard Class,6,4,1,Late delivery
47010,Standard Class,6,4,1,Late delivery
24414,Standard Class,5,4,1,Late delivery
24590,Standard Class,6,4,1,Late delivery
40024,Standard Class,5,4,1,Late delivery
36505,Standard Class,6,4,1,Late delivery
40155,Standard Class,6,4,1,Late delivery
36249,Standard Class,5,4,1,Late delivery
31724,Standard Class,5,4,1,Late delivery
31585,Standard Class,6,4,1,Late delivery
37599,Standard Class,5,4,1,Late delivery
43514,Standard Class,5,4,1,Late delivery
43789,Standard Class,5,4,1,Late delivery
18834,Standard Class,5,4,1,Late delivery
10900,Standard Class,6,4,1,Late delivery
16360,Standard Class,6,4,1,Late delivery
61834,Standard Class,5,4,1,Late delivery
68329,Standard Class,5,4,1,Late delivery
11359,Standard Class,5,4,1,Late delivery
18300,Standard Class,6,4,1,Late delivery
1940,Standard Class,6,4,1,Late delivery
4430,Standard Class,6,4,1,Late delivery
790,Standard Class,6,4,1,Late delivery
104,Standard Class,5,4,1,Late delivery
58230,Standard Class,6,4,1,Late delivery
9324,Standard Class,5,4,1,Late delivery
26894,Standard Class,5,4,1,Late delivery
48230,Standard Class,6,4,1,Late delivery
45169,Standard Class,5,4,1,Late delivery
43405,Standard Class,6,4,1,Late delivery
48690,Standard Class,6,4,1,Late delivery
41610,Standard Class,6,4,1,Late delivery
42369,Standard Class,5,4,1,Late delivery
46394,Standard Class,5,4,1,Late delivery
33080,Standard Class,6,4,1,Late delivery
41180,Standard Class,6,4,1,Late delivery
33695,Standard Class,6,4,1,Late delivery
36389,Standard Class,5,4,1,Late delivery
33530,Standard Class,6,4,1,Late delivery
37690,Standard Class,6,4,1,Late delivery
44585,Standard Class,6,4,1,Late delivery
45074,Standard Class,5,4,1,Late delivery
10645,Standard Class,6,4,1,Late delivery
42760,Standard Class,6,4,1,Late delivery
19210,Standard Class,6,4,1,Late delivery
66090,Standard Class,6,4,1,Late delivery
66070,Standard Class,6,4,1,Late delivery
44309,Standard Class,5,4,1,Late delivery
18360,Standard Class,6,4,1,Late delivery
1924,Standard Class,5,4,1,Late delivery
6659,Standard Class,5,4,1,Late delivery
7464,Standard Class,5,4,1,Late delivery
185,Standard Class,6,4,1,Late delivery
130,Standard Class,6,4,1,Late delivery
52814,Standard Class,5,4,1,Late delivery
24175,Standard Class,6,4,1,Late delivery
28669,Standard Class,5,4,1,Late delivery
21239,Standard Class,5,4,1,Late delivery
27945,Standard Class,6,4,1,Late delivery
26705,Standard Class,6,4,1,Late delivery
47050,Standard Class,6,4,1,Late delivery
34740,Standard Class,6,4,1,Late delivery
33174,Standard Class,5,4,1,Late delivery
33610,Standard Class,6,4,1,Late delivery
35490,Standard Class,6,4,1,Late delivery
33570,Standard Class,6,4,1,Late delivery
34780,Standard Class,6,4,1,Late delivery
32569,Standard Class,5,4,1,Late delivery
37109,Standard Class,5,4,1,Late delivery
42945,Standard Class,6,4,1,Late delivery
41320,Standard Class,6,4,1,Late delivery
48034,Standard Class,5,4,1,Late delivery
13315,Standard Class,6,4,1,Late delivery
16334,Standard Class,5,4,1,Late delivery
65585,Standard Class,6,4,1,Late delivery
64165,Standard Class,6,4,1,Late delivery
64945,Standard Class,6,4,1,Late delivery
68795,Standard Class,6,4,1,Late delivery
53579,First Class,2,1,1,Late delivery
8791,First Class,2,1,1,Late delivery
24705,First Class,2,1,1,Late delivery
23262,First Class,2,1,1,Late delivery
49252,First Class,2,1,1,Late delivery
34424,First Class,2,1,1,Late delivery
34213,First Class,2,1,1,Late delivery
33548,First Class,2,1,1,Late delivery
33907,First Class,2,1,1,Late delivery
50594,Same Day,1,0,1,Late delivery
45270,Same Day,1,0,1,Late delivery
44371,Same Day,1,0,1,Late delivery
46973,Same Day,1,0,1,Late delivery
17324,Same Day,1,0,1,Late delivery
55539,Same Day,1,0,1,Late delivery
25469,Same Day,1,0,1,Late delivery
24383,Same Day,1,0,1,Late delivery
68488,Same Day,1,0,1,Late delivery
53015,Same Day,1,0,1,Late delivery
5335,Same Day,1,0,1,Late delivery
24030,Same Day,1,0,1,Late delivery
26145,Same Day,1,0,1,Late delivery
43761,Same Day,1,0,1,Late delivery
63009,Same Day,1,0,1,Late delivery
61569,Same Day,1,0,1,Late delivery
330,Same Day,1,0,1,Late delivery
51011,Same Day,1,0,1,Late delivery
35551,Same Day,1,0,1,Late delivery
66985,Same Day,1,0,1,Late delivery
12866,Same Day,1,0,1,Late delivery
57612,Same Day,1,0,1,Late delivery
3688,Same Day,1,0,1,Late delivery
55320,Same Day,1,0,1,Late delivery
36020,Same Day,1,0,1,Late delivery
26569,Same Day,1,0,1,Late delivery
37262,Same Day,1,0,1,Late delivery
49620,Second Class,6,2,1,Late delivery
44988,Second Class,4,2,1,Late delivery
11569,Second Class,5,2,1,Late delivery
17022,Second Class,3,2,1,Late delivery
62975,Second Class,6,2,1,Late delivery
15133,Second Class,4,2,1,Late delivery
15535,Second Class,6,2,1,Late delivery
65553,Second Class,4,2,1,Late delivery
18638,Second Class,4,2,1,Late delivery
50810,Second Class,6,2,1,Late delivery
63000,Second Class,6,2,1,Late delivery
61987,Second Class,3,2,1,Late delivery
64935,Second Class,6,2,1,Late delivery
57909,Second Class,5,2,1,Late delivery
56998,Second Class,4,2,1,Late delivery
2732,Second Class,3,2,1,Late delivery
53542,Second Class,3,2,1,Late delivery
61548,Second Class,4,2,1,Late delivery
7680,Second Class,6,2,1,Late delivery
1302,Second Class,3,2,1,Late delivery
56398,Second Class,4,2,1,Late delivery
61044,Second Class,5,2,1,Late delivery
2097,Second Class,3,2,1,Late delivery
6543,Second Class,4,2,1,Late delivery
9078,Second Class,4,2,1,Late delivery
52157,Second Class,3,2,1,Late delivery
53943,Second Class,4,2,1,Late delivery
27212,Second Class,3,2,1,Late delivery
29579,Second Class,5,2,1,Late delivery
29563,Second Class,4,2,1,Late delivery
20827,Second Class,3,2,1,Late delivery
26037,Second Class,3,2,1,Late delivery
22067,Second Class,3,2,1,Late delivery
30702,Second Class,3,2,1,Late delivery
25663,Second Class,4,2,1,Late delivery
22353,Second Class,4,2,1,Late delivery
27030,Second Class,6,2,1,Late delivery
24658,Second Class,4,2,1,Late delivery
38490,Second Class,6,2,1,Late delivery
38629,Second Class,5,2,1,Late delivery
40077,Second Class,3,2,1,Late delivery
41090,Second Class,6,2,1,Late delivery
41467,Second Class,3,2,1,Late delivery
49645,Second Class,6,2,1,Late delivery
18195,Second Class,6,2,1,Late delivery
46544,Second Class,5,2,1,Late delivery
65607,Second Class,3,2,1,Late delivery
10602,Second Class,3,2,1,Late delivery
16543,Second Class,4,2,1,Late delivery
14538,Second Class,4,2,1,Late delivery
11178,Second Class,4,2,1,Late delivery
63648,Second Class,4,2,1,Late delivery
7747,Second Class,3,2,1,Late delivery
59359,Second Class,5,2,1,Late delivery
54917,Second Class,3,2,1,Late delivery
59308,Second Class,4,2,1,Late delivery
2913,Second Class,4,2,1,Late delivery
1490,Second Class,6,2,1,Late delivery
7170,Second Class,6,2,1,Late delivery
57669,Second Class,5,2,1,Late delivery
304,Second Class,5,2,1,Late delivery
154,Second Class,5,2,1,Late delivery
47858,Second Class,4,2,1,Late delivery
29809,Second Class,5,2,1,Late delivery
26113,Second Class,4,2,1,Late delivery
43673,Second Class,4,2,1,Late delivery
48618,Second Class,4,2,1,Late delivery
20475,Second Class,6,2,1,Late delivery
48623,Second Class,4,2,1,Late delivery
35123,Second Class,4,2,1,Late delivery
39628,Second Class,4,2,1,Late delivery
36749,Second Class,5,2,1,Late delivery
37730,Second Class,6,2,1,Late delivery
35048,Second Class,4,2,1,Late delivery
42417,Second Class,3,2,1,Late delivery
66674,Second Class,5,2,1,Late delivery
64257,Second Class,3,2,1,Late delivery
14643,Second Class,4,2,1,Late delivery
63789,Second Class,5,2,1,Late delivery
66513,Second Class,4,2,1,Late delivery
12147,Second Class,3,2,1,Late delivery
67940,Second Class,6,2,1,Late delivery
14964,Second Class,5,2,1,Late delivery
59525,Second Class,6,2,1,Late delivery
8108,Second Class,4,2,1,Late delivery
4907,Second Class,3,2,1,Late delivery
6120,Second Class,6,2,1,Late delivery
2859,Second Class,5,2,1,Late delivery
52578,Second Class,4,2,1,Late delivery
2950,Second Class,6,2,1,Late delivery
9012,Second Class,3,2,1,Late delivery
26852,Second Class,3,2,1,Late delivery
30239,Second Class,5,2,1,Late delivery
30339,Second Class,5,2,1,Late delivery
41493,Second Class,4,2,1,Late delivery
26995,Second Class,6,2,1,Late delivery
38274,Second Class,5,2,1,Late delivery
34719,Second Class,5,2,1,Late delivery
40552,Second Class,3,2,1,Late delivery
37449,Second Class,5,2,1,Late delivery
38887,Second Class,3,2,1,Late delivery
39489,Second Class,5,2,1,Late delivery
33128,Second Class,4,2,1,Late delivery
34380,Second Class,6,2,1,Late delivery
33869,Second Class,5,2,1,Late delivery
37795,Second Class,6,2,1,Late delivery
35758,Second Class,4,2,1,Late delivery
31497,Second Class,3,2,1,Late delivery
49617,Second Class,3,2,1,Late delivery
43347,Second Class,3,2,1,Late delivery
10370,Second Class,6,2,1,Late delivery
12633,Second Class,4,2,1,Late delivery
65137,Second Class,3,2,1,Late delivery
68472,Second Class,3,2,1,Late delivery
62337,Second Class,3,2,1,Late delivery
10298,Second Class,4,2,1,Late delivery
15062,Second Class,3,2,1,Late delivery
66380,Second Class,6,2,1,Late delivery
42283,Second Class,4,2,1,Late delivery
67267,Second Class,3,2,1,Late delivery
16065,Second Class,6,2,1,Late delivery
67777,Second Class,3,2,1,Late delivery
63302,Second Class,3,2,1,Late delivery
48227,Second Class,3,2,1,Late delivery
51548,Second Class,4,2,1,Late delivery
51692,Second Class,3,2,1,Late delivery
53857,Second Class,3,2,1,Late delivery
61012,Second Class,3,2,1,Late delivery
22723,Second Class,4,2,1,Late delivery
26375,Second Class,6,2,1,Late delivery
28289,Second Class,5,2,1,Late delivery
45235,Second Class,6,2,1,Late delivery
22608,Second Class,4,2,1,Late delivery
28152,Second Class,3,2,1,Late delivery
48958,Second Class,4,2,1,Late delivery
23638,Second Class,4,2,1,Late delivery
24652,Second Class,3,2,1,Late delivery
26618,Second Class,4,2,1,Late delivery
26994,Second Class,5,2,1,Late delivery
32124,Second Class,5,2,1,Late delivery
37020,Second Class,6,2,1,Late delivery
35592,Second Class,3,2,1,Late delivery
48167,Second Class,3,2,1,Late delivery
41292,Second Class,3,2,1,Late delivery
45403,Second Class,4,2,1,Late delivery
49797,Second Class,3,2,1,Late delivery
12572,Second Class,3,2,1,Late delivery
65849,Second Class,5,2,1,Late delivery
65222,Second Class,3,2,1,Late delivery
68589,Second Class,5,2,1,Late delivery
9530,Second Class,6,2,1,Late delivery
8922,Second Class,3,2,1,Late delivery
3823,Second Class,4,2,1,Late delivery
1003,Second Class,4,2,1,Late delivery
8698,Second Class,4,2,1,Late delivery
59147,Second Class,3,2,1,Late delivery
6227,Second Class,3,2,1,Late delivery
4580,Second Class,6,2,1,Late delivery
44877,Second Class,3,2,1,Late delivery
30009,Second Class,5,2,1,Late delivery
50140,Second Class,6,2,1,Late delivery
24448,Second Class,4,2,1,Late delivery
26778,Second Class,4,2,1,Late delivery
22583,Second Class,4,2,1,Late delivery
23728,Second Class,4,2,1,Late delivery
31757,Second Class,3,2,1,Late delivery
41024,Second Class,5,2,1,Late delivery
36612,Second Class,3,2,1,Late delivery
34108,Second Class,4,2,1,Late delivery
36768,Second Class,4,2,1,Late delivery
47459,Standard Class,5,4,1,Late delivery
44364,Standard Class,5,4,1,Late delivery
45210,Standard Class,6,4,1,Late delivery
65995,Standard Class,6,4,1,Late delivery
10465,Standard Class,6,4,1,Late delivery
17195,Standard Class,6,4,1,Late delivery
18774,Standard Class,5,4,1,Late delivery
45470,Standard Class,6,4,1,Late delivery
67180,Standard Class,6,4,1,Late delivery
52149,Standard Class,5,4,1,Late delivery
54560,Standard Class,6,4,1,Late delivery
53955,Standard Class,6,4,1,Late delivery
2729,Standard Class,5,4,1,Late delivery
1865,Standard Class,6,4,1,Late delivery
51589,Standard Class,5,4,1,Late delivery
53150,Standard Class,6,4,1,Late delivery
60365,Standard Class,6,4,1,Late delivery
7090,Standard Class,6,4,1,Late delivery
4760,Standard Class,6,4,1,Late delivery
53249,Standard Class,5,4,1,Late delivery
864,Standard Class,5,4,1,Late delivery
51659,Standard Class,5,4,1,Late delivery
59429,Standard Class,5,4,1,Late delivery
26904,Standard Class,5,4,1,Late delivery
25939,Standard Class,5,4,1,Late delivery
28334,Standard Class,5,4,1,Late delivery
20839,Standard Class,5,4,1,Late delivery
50350,Standard Class,6,4,1,Late delivery
28460,Standard Class,6,4,1,Late delivery
44700,Standard Class,6,4,1,Late delivery
43900,Standard Class,6,4,1,Late delivery
21435,Standard Class,6,4,1,Late delivery
22110,Standard Class,6,4,1,Late delivery
30220,Standard Class,6,4,1,Late delivery
24500,Standard Class,6,4,1,Late delivery
37264,Standard Class,5,4,1,Late delivery
36759,Standard Class,5,4,1,Late delivery
31594,Standard Class,5,4,1,Late delivery
34909,Standard Class,5,4,1,Late delivery
39534,Standard Class,5,4,1,Late delivery
38635,Standard Class,6,4,1,Late delivery
40984,Standard Class,5,4,1,Late delivery
37974,Standard Class,5,4,1,Late delivery
35474,Standard Class,5,4,1,Late delivery
36895,Standard Class,6,4,1,Late delivery
44785,Standard Class,6,4,1,Late delivery
42034,Standard Class,5,4,1,Late delivery
51165,Standard Class,6,4,1,Late delivery
12174,Standard Class,5,4,1,Late delivery
13300,Standard Class,6,4,1,Late delivery
41765,Standard Class,6,4,1,Late delivery
67654,Standard Class,5,4,1,Late delivery
14469,Standard Class,5,4,1,Late delivery
63664,Standard Class,5,4,1,Late delivery
16670,Standard Class,6,4,1,Late delivery
62859,Standard Class,5,4,1,Late delivery
66025,Standard Class,6,4,1,Late delivery
62474,Standard Class,5,4,1,Late delivery
16865,Standard Class,6,4,1,Late delivery
41605,Standard Class,6,4,1,Late delivery
61705,Standard Class,6,4,1,Late delivery
44760,Standard Class,6,4,1,Late delivery
18304,Standard Class,5,4,1,Late delivery
11884,Standard Class,5,4,1,Late delivery
59909,Standard Class,5,4,1,Late delivery
58644,Standard Class,5,4,1,Late delivery
3040,Standard Class,6,4,1,Late delivery
58424,Standard Class,5,4,1,Late delivery
56869,Standard Class,5,4,1,Late delivery
10010,Standard Class,6,4,1,Late delivery
9740,Standard Class,6,4,1,Late delivery
7324,Standard Class,5,4,1,Late delivery
53879,Standard Class,5,4,1,Late delivery
51665,Standard Class,6,4,1,Late delivery
3310,Standard Class,6,4,1,Late delivery
250,Standard Class,6,4,1,Late delivery
885,Standard Class,6,4,1,Late delivery
54335,Standard Class,6,4,1,Late delivery
59910,Standard Class,6,4,1,Late delivery
7124,Standard Class,5,4,1,Late delivery
58660,Standard Class,6,4,1,Late delivery
55420,Standard Class,6,4,1,Late delivery
26794,Standard Class,5,4,1,Late delivery
21344,Standard Class,5,4,1,Late delivery
25830,Standard Class,6,4,1,Late delivery
28299,Standard Class,5,4,1,Late delivery
28940,Standard Class,6,4,1,Late delivery
45494,Standard Class,5,4,1,Late delivery
25970,Standard Class,6,4,1,Late delivery
30054,Standard Class,5,4,1,Late delivery
24495,Standard Class,6,4,1,Late delivery
27824,Standard Class,5,4,1,Late delivery
43440,Standard Class,6,4,1,Late delivery
27974,Standard Class,5,4,1,Late delivery
27890,Standard Class,6,4,1,Late delivery
